Order_ID,Customer_ID,Order_Date,Warehouse_ID,Publisher
SOUS05525,CUUS08845,30-01-2026,WUS00005,Web
SOUS05526,CUUS04652,02-01-2026,WUS00006,Web
SOUS05527,CUUS02993,15-02-2026,WUS00007,CRM
SOUS05528,CUUS09544,02-02-2026,WUS00008,ERP
SOUS05529,CUUS03911,14-02-2026,WUS00009,ERP
SOUS05530,CUUS08518,10-02-2026,WUS00010,CRM
SOUS05531,CUUS08860,02-02-2026,WUS00011,Web
SOUS05532,CUUS02350,10-02-2026,WUS00012,CRM
SOUS05533,CUUS03145,24-01-2026,WUS00013,ERP
SOUS05534,CUUS08313,26-01-2026,WUS00014,Web
SOUS05535,CUUS04636,03-01-2026,WUS00015,CRM
SOUS05536,CUUS06173,05-02-2026,WUS00016,Web
SOUS05537,CUUS07680,03-01-2026,WUS00001,ERP
SOUS05538,CUUS02101,03-01-2026,WUS00002,Web
SOUS05539,CUUS09837,12-02-2026,WUS00003,ERP
SOUS05540,CUUS03481,07-01-2026,WUS00004,ERP
SOUS05541,CUUS00378,14-01-2026,WUS00005,ERP
SOUS05542,CUUS02446,06-01-2026,WUS00006,CRM
SOUS05543,CUUS08893,09-02-2026,WUS00007,CRM
SOUS05544,CUUS08767,16-02-2026,WUS00008,CRM
SOUS05545,CUUS04895,05-02-2026,WUS00009,ERP
SOUS05546,CUUS06833,12-01-2026,WUS00010,ERP
SOUS05547,CUUS09626,27-01-2026,WUS00011,ERP
SOUS05548,CUUS09746,30-01-2026,WUS00012,ERP
SOUS05549,CUUS03512,06-02-2026,WUS00013,CRM
SOUS05550,CUUS03470,03-01-2026,WUS00014,CRM
SOUS05551,CUUS07262,14-02-2026,WUS00015,Web
SOUS05552,CUUS02213,18-02-2026,WUS00016,CRM
SOUS05553,CUUS04675,06-02-2026,WUS00001,ERP
SOUS05554,CUUS06728,04-01-2026,WUS00002,CRM
SOUS05555,CUUS00008,25-02-2026,WUS00003,Web
SOUS05556,CUUS01748,07-01-2026,WUS00004,ERP
SOUS05557,CUUS02650,24-01-2026,WUS00005,Web
SOUS05558,CUUS04114,13-01-2026,WUS00006,ERP
SOUS05559,CUUS07816,30-01-2026,WUS00007,Web
SOUS05560,CUUS07354,11-02-2026,WUS00008,Web
SOUS05561,CUUS04129,17-02-2026,WUS00009,Web
SOUS05562,CUUS03342,12-02-2026,WUS00010,Web
SOUS05563,CUUS08735,10-01-2026,WUS00011,CRM
SOUS05564,CUUS03504,03-02-2026,WUS00012,CRM
SOUS05565,CUUS01563,07-01-2026,WUS00013,CRM
SOUS05566,CUUS07803,17-02-2026,WUS00014,Web
SOUS05567,CUUS05242,06-01-2026,WUS00015,ERP
SOUS05568,CUUS00418,27-01-2026,WUS00016,Web
SOUS05569,CUUS04737,11-02-2026,WUS00001,Web
SOUS05570,CUUS04829,25-01-2026,WUS00002,Web
SOUS05571,CUUS07655,22-02-2026,WUS00003,CRM
SOUS05572,CUUS00816,20-02-2026,WUS00004,ERP
SOUS05573,CUUS06284,07-02-2026,WUS00005,ERP
SOUS05574,CUUS08900,17-01-2026,WUS00006,Web
SOUS05575,CUUS00358,14-01-2026,WUS00007,CRM
SOUS05576,CUUS01663,27-01-2026,WUS00008,Web
SOUS05577,CUUS00413,25-02-2026,WUS00009,ERP
SOUS05578,CUUS09914,10-02-2026,WUS00010,Web
SOUS05579,CUUS01168,17-02-2026,WUS00011,CRM
SOUS05580,CUUS06033,25-01-2026,WUS00012,Web
SOUS05581,CUUS06505,21-01-2026,WUS00013,CRM
SOUS05582,CUUS00728,16-01-2026,WUS00014,Web
SOUS05583,CUUS05668,05-01-2026,WUS00015,CRM
SOUS05584,CUUS04473,15-02-2026,WUS00016,Web
SOUS05585,CUUS08692,31-01-2026,WUS00001,ERP
SOUS05586,CUUS08336,20-01-2026,WUS00002,ERP
SOUS05587,CUUS00555,23-02-2026,WUS00003,ERP
SOUS05588,CUUS00853,22-02-2026,WUS00004,CRM
SOUS05589,CUUS07247,03-02-2026,WUS00005,Web
SOUS05590,CUUS05375,28-01-2026,WUS00006,Web
SOUS05591,CUUS09908,24-01-2026,WUS00007,Web
SOUS05592,CUUS01081,13-02-2026,WUS00008,ERP
SOUS05593,CUUS02575,02-02-2026,WUS00009,CRM
SOUS05594,CUUS06916,13-01-2026,WUS00010,ERP
SOUS05595,CUUS03800,04-01-2026,WUS00011,CRM
SOUS05596,CUUS00497,12-02-2026,WUS00012,ERP
SOUS05597,CUUS09184,16-01-2026,WUS00013,CRM
SOUS05598,CUUS06501,04-01-2026,WUS00014,ERP
SOUS05599,CUUS08428,14-02-2026,WUS00015,CRM
SOUS05600,CUUS06850,09-01-2026,WUS00016,Web
SOUS05601,CUUS08154,24-02-2026,WUS00001,CRM
SOUS05602,CUUS08726,10-01-2026,WUS00002,CRM
SOUS05603,CUUS02934,12-01-2026,WUS00003,CRM
SOUS05604,CUUS07020,08-02-2026,WUS00004,CRM
SOUS05605,CUUS05408,22-02-2026,WUS00005,CRM
SOUS05606,CUUS00584,09-01-2026,WUS00006,Web
SOUS05607,CUUS01344,04-02-2026,WUS00007,CRM
SOUS05608,CUUS09348,09-02-2026,WUS00008,Web
SOUS05609,CUUS04629,05-01-2026,WUS00009,Web
SOUS05610,CUUS08171,08-01-2026,WUS00010,CRM
SOUS05611,CUUS02264,18-02-2026,WUS00011,CRM
SOUS05612,CUUS09255,21-01-2026,WUS00012,ERP
SOUS05613,CUUS06701,17-01-2026,WUS00013,CRM
SOUS05614,CUUS07020,21-02-2026,WUS00014,CRM
SOUS05615,CUUS06965,08-02-2026,WUS00015,Web
SOUS05616,CUUS09201,17-01-2026,WUS00016,CRM
SOUS05617,CUUS08697,02-01-2026,WUS00001,Web
SOUS05618,CUUS03307,07-01-2026,WUS00002,CRM
SOUS05619,CUUS09693,16-01-2026,WUS00003,ERP
SOUS05620,CUUS00024,17-02-2026,WUS00004,Web
SOUS05621,CUUS09078,25-02-2026,WUS00005,Web
SOUS05622,CUUS03845,21-02-2026,WUS00006,CRM
SOUS05623,CUUS09775,21-01-2026,WUS00007,Web
SOUS05624,CUUS04945,22-02-2026,WUS00008,Web
SOUS05625,CUUS08914,06-01-2026,WUS00009,CRM
SOUS05626,CUUS04106,02-02-2026,WUS00010,Web
SOUS05627,CUUS04854,19-01-2026,WUS00011,ERP
SOUS05628,CUUS03471,25-01-2026,WUS00012,CRM
SOUS05629,CUUS08077,15-01-2026,WUS00013,CRM
SOUS05630,CUUS08916,24-01-2026,WUS00014,Web
SOUS05631,CUUS05404,02-02-2026,WUS00015,ERP
SOUS05632,CUUS05912,20-02-2026,WUS00016,ERP
SOUS05633,CUUS09377,25-02-2026,WUS00001,Web
SOUS05634,CUUS04139,16-01-2026,WUS00002,ERP
SOUS05635,CUUS04886,10-01-2026,WUS00003,CRM
SOUS05636,CUUS00418,17-01-2026,WUS00004,ERP
SOUS05637,CUUS00310,26-01-2026,WUS00005,Web
SOUS05638,CUUS01918,20-01-2026,WUS00006,ERP
SOUS05639,CUUS02473,06-01-2026,WUS00007,ERP
SOUS05640,CUUS05015,05-02-2026,WUS00008,CRM
SOUS05641,CUUS07003,11-02-2026,WUS00009,CRM
SOUS05642,CUUS02033,14-02-2026,WUS00010,ERP
SOUS05643,CUUS06461,08-01-2026,WUS00011,Web
SOUS05644,CUUS03368,02-01-2026,WUS00012,CRM
SOUS05645,CUUS02481,06-01-2026,WUS00013,CRM
SOUS05646,CUUS00926,24-02-2026,WUS00014,CRM
SOUS05647,CUUS04724,14-02-2026,WUS00015,CRM
SOUS05648,CUUS08209,22-01-2026,WUS00016,ERP
SOUS05649,CUUS06261,15-01-2026,WUS00001,CRM
SOUS05650,CUUS02058,09-01-2026,WUS00002,Web
SOUS05651,CUUS02337,25-02-2026,WUS00003,Web
SOUS05652,CUUS00254,23-02-2026,WUS00004,CRM
SOUS05653,CUUS09460,31-01-2026,WUS00005,Web
SOUS05654,CUUS08149,31-01-2026,WUS00006,ERP
SOUS05655,CUUS04519,27-01-2026,WUS00007,CRM
SOUS05656,CUUS02321,04-02-2026,WUS00008,Web
SOUS05657,CUUS01394,06-01-2026,WUS00009,Web
SOUS05658,CUUS02704,13-02-2026,WUS00010,CRM
SOUS05659,CUUS09415,31-01-2026,WUS00011,Web
SOUS05660,CUUS03670,31-01-2026,WUS00012,Web
SOUS05661,CUUS08492,29-01-2026,WUS00013,ERP
SOUS05662,CUUS03302,18-01-2026,WUS00014,Web
SOUS05663,CUUS01812,02-02-2026,WUS00015,CRM
SOUS05664,CUUS06963,09-01-2026,WUS00016,ERP
SOUS05665,CUUS07843,05-02-2026,WUS00001,CRM
SOUS05666,CUUS00959,17-02-2026,WUS00002,Web
SOUS05667,CUUS07801,13-01-2026,WUS00003,Web
SOUS05668,CUUS06963,09-02-2026,WUS00004,ERP
SOUS05669,CUUS06768,22-01-2026,WUS00005,CRM
SOUS05670,CUUS03856,14-01-2026,WUS00006,ERP
SOUS05671,CUUS01021,22-01-2026,WUS00007,ERP
SOUS05672,CUUS08296,22-01-2026,WUS00008,CRM
SOUS05673,CUUS07680,14-02-2026,WUS00009,Web
SOUS05674,CUUS03487,24-01-2026,WUS00010,CRM
SOUS05675,CUUS02529,01-02-2026,WUS00011,ERP
SOUS05676,CUUS01104,19-02-2026,WUS00012,Web
SOUS05677,CUUS02494,27-01-2026,WUS00013,Web
SOUS05678,CUUS01877,10-01-2026,WUS00014,CRM
SOUS05679,CUUS02698,02-02-2026,WUS00015,Web
SOUS05680,CUUS03230,05-01-2026,WUS00016,CRM
SOUS05681,CUUS02647,13-01-2026,WUS00001,Web
SOUS05682,CUUS03801,24-01-2026,WUS00002,ERP
SOUS05683,CUUS02257,17-01-2026,WUS00003,CRM
SOUS05684,CUUS02896,16-01-2026,WUS00004,Web
SOUS05685,CUUS07493,20-01-2026,WUS00005,Web
SOUS05686,CUUS06750,05-02-2026,WUS00006,ERP
SOUS05687,CUUS07329,14-02-2026,WUS00007,ERP
SOUS05688,CUUS01640,09-01-2026,WUS00008,CRM
SOUS05689,CUUS01814,15-02-2026,WUS00009,CRM
SOUS05690,CUUS05683,05-01-2026,WUS00010,ERP
SOUS05691,CUUS06891,27-01-2026,WUS00011,ERP
SOUS05692,CUUS05872,05-01-2026,WUS00012,CRM
SOUS05693,CUUS00921,31-01-2026,WUS00013,Web
SOUS05694,CUUS09256,12-02-2026,WUS00014,Web
SOUS05695,CUUS07354,15-02-2026,WUS00015,CRM
SOUS05696,CUUS09125,23-02-2026,WUS00016,ERP
SOUS05697,CUUS03618,02-02-2026,WUS00001,ERP
SOUS05698,CUUS02911,01-02-2026,WUS00002,ERP
SOUS05699,CUUS09761,04-01-2026,WUS00003,ERP
SOUS05700,CUUS00538,21-02-2026,WUS00004,Web
SOUS05701,CUUS04187,24-02-2026,WUS00005,ERP
SOUS05702,CUUS09893,27-01-2026,WUS00006,CRM
SOUS05703,CUUS07749,13-01-2026,WUS00007,CRM
SOUS05704,CUUS00533,21-01-2026,WUS00008,CRM
SOUS05705,CUUS01716,06-02-2026,WUS00009,Web
SOUS05706,CUUS05201,08-02-2026,WUS00010,ERP
SOUS05707,CUUS04051,06-01-2026,WUS00011,CRM
SOUS05708,CUUS03768,20-01-2026,WUS00012,CRM
SOUS05709,CUUS02447,19-01-2026,WUS00013,ERP
SOUS05710,CUUS02408,16-01-2026,WUS00014,CRM
SOUS05711,CUUS04473,22-01-2026,WUS00015,ERP
SOUS05712,CUUS00800,30-01-2026,WUS00016,Web
SOUS05713,CUUS05702,23-01-2026,WUS00001,CRM
SOUS05714,CUUS08674,03-02-2026,WUS00002,Web
SOUS05715,CUUS03146,25-02-2026,WUS00003,ERP
SOUS05716,CUUS05952,12-01-2026,WUS00004,Web
SOUS05717,CUUS07006,16-01-2026,WUS00005,ERP
SOUS05718,CUUS08518,20-01-2026,WUS00006,CRM
SOUS05719,CUUS07265,16-01-2026,WUS00007,CRM
SOUS05720,CUUS02946,01-01-2026,WUS00008,CRM
SOUS05721,CUUS07665,07-01-2026,WUS00009,CRM
SOUS05722,CUUS00380,13-02-2026,WUS00010,Web
SOUS05723,CUUS03363,14-01-2026,WUS00011,Web
SOUS05724,CUUS09027,19-01-2026,WUS00012,CRM
SOUS05725,CUUS06895,03-02-2026,WUS00013,Web
SOUS05726,CUUS08328,19-02-2026,WUS00014,Web
SOUS05727,CUUS04591,07-01-2026,WUS00015,Web
SOUS05728,CUUS02032,05-02-2026,WUS00016,Web
SOUS05729,CUUS00382,24-01-2026,WUS00001,ERP
SOUS05730,CUUS08557,15-02-2026,WUS00002,Web
SOUS05731,CUUS00674,02-01-2026,WUS00003,CRM
SOUS05732,CUUS08816,01-02-2026,WUS00004,ERP
SOUS05733,CUUS01044,08-02-2026,WUS00005,ERP
SOUS05734,CUUS02970,20-02-2026,WUS00006,Web
SOUS05735,CUUS00649,04-01-2026,WUS00007,Web
SOUS05736,CUUS05039,04-02-2026,WUS00008,ERP
SOUS05737,CUUS00647,25-01-2026,WUS00009,CRM
SOUS05738,CUUS03158,14-02-2026,WUS00010,Web
SOUS05739,CUUS08643,23-01-2026,WUS00011,CRM
SOUS05740,CUUS01521,03-01-2026,WUS00012,CRM
SOUS05741,CUUS09048,06-02-2026,WUS00013,Web
SOUS05742,CUUS01423,04-02-2026,WUS00014,ERP
SOUS05743,CUUS04045,25-01-2026,WUS00015,CRM
SOUS05744,CUUS08168,09-01-2026,WUS00016,CRM
SOUS05745,CUUS04619,20-01-2026,WUS00001,Web
SOUS05746,CUUS04319,16-01-2026,WUS00002,Web
SOUS05747,CUUS08236,20-02-2026,WUS00003,CRM
SOUS05748,CUUS01243,07-01-2026,WUS00004,CRM
SOUS05749,CUUS09628,20-01-2026,WUS00005,Web
SOUS05750,CUUS02644,06-02-2026,WUS00006,ERP
SOUS05751,CUUS09072,10-02-2026,WUS00007,CRM
SOUS05752,CUUS06549,04-01-2026,WUS00008,ERP
SOUS05753,CUUS00350,07-02-2026,WUS00009,ERP
SOUS05754,CUUS03974,06-01-2026,WUS00010,CRM
SOUS05755,CUUS07614,10-01-2026,WUS00011,Web
SOUS05756,CUUS03532,21-01-2026,WUS00012,ERP
SOUS05757,CUUS00465,12-01-2026,WUS00013,CRM
SOUS05758,CUUS03614,04-01-2026,WUS00014,ERP
SOUS05759,CUUS01395,08-01-2026,WUS00015,Web
SOUS05760,CUUS03802,22-02-2026,WUS00016,CRM
SOUS05761,CUUS05819,10-01-2026,WUS00001,ERP
SOUS05762,CUUS01801,21-01-2026,WUS00002,CRM
SOUS05763,CUUS02238,20-02-2026,WUS00003,CRM
SOUS05764,CUUS06890,16-02-2026,WUS00004,ERP
SOUS05765,CUUS06252,16-01-2026,WUS00005,ERP
SOUS05766,CUUS03395,27-01-2026,WUS00006,Web
SOUS05767,CUUS07748,17-01-2026,WUS00007,Web
SOUS05768,CUUS00249,18-02-2026,WUS00008,Web
SOUS05769,CUUS02412,19-01-2026,WUS00009,ERP
SOUS05770,CUUS06553,30-01-2026,WUS00010,ERP
SOUS05771,CUUS04715,03-01-2026,WUS00011,ERP
SOUS05772,CUUS08445,19-01-2026,WUS00012,Web
SOUS05773,CUUS06214,21-02-2026,WUS00013,ERP
SOUS05774,CUUS06846,02-02-2026,WUS00014,ERP
SOUS05775,CUUS06953,11-01-2026,WUS00015,Web
SOUS05776,CUUS09448,10-01-2026,WUS00016,CRM
SOUS05777,CUUS04550,06-01-2026,WUS00001,ERP
SOUS05778,CUUS07753,03-02-2026,WUS00002,ERP
SOUS05779,CUUS05151,29-01-2026,WUS00003,CRM
SOUS05780,CUUS05998,01-01-2026,WUS00004,ERP
SOUS05781,CUUS08702,06-02-2026,WUS00005,Web
SOUS05782,CUUS06133,05-01-2026,WUS00006,ERP
SOUS05783,CUUS00414,30-01-2026,WUS00007,CRM
SOUS05784,CUUS00885,04-01-2026,WUS00008,CRM
SOUS05785,CUUS01721,27-01-2026,WUS00009,ERP
SOUS05786,CUUS02223,03-02-2026,WUS00010,CRM
SOUS05787,CUUS08301,17-01-2026,WUS00011,CRM
SOUS05788,CUUS07635,22-01-2026,WUS00012,Web
SOUS05789,CUUS09125,22-02-2026,WUS00013,ERP
SOUS05790,CUUS07395,13-02-2026,WUS00014,Web
SOUS05791,CUUS01729,10-01-2026,WUS00015,ERP
SOUS05792,CUUS08470,19-01-2026,WUS00016,CRM
SOUS05793,CUUS08520,24-02-2026,WUS00001,Web
SOUS05794,CUUS05711,17-02-2026,WUS00002,ERP
SOUS05795,CUUS01975,18-01-2026,WUS00003,ERP
SOUS05796,CUUS03160,30-01-2026,WUS00004,Web
SOUS05797,CUUS05878,17-01-2026,WUS00005,Web
SOUS05798,CUUS02268,24-01-2026,WUS00006,Web
SOUS05799,CUUS06880,21-01-2026,WUS00007,ERP
SOUS05800,CUUS03210,01-02-2026,WUS00008,CRM
SOUS05801,CUUS07654,25-01-2026,WUS00009,CRM
SOUS05802,CUUS01569,24-02-2026,WUS00010,Web
SOUS05803,CUUS09738,20-01-2026,WUS00011,Web
SOUS05804,CUUS04604,02-01-2026,WUS00012,Web
SOUS05805,CUUS02779,10-01-2026,WUS00013,ERP
SOUS05806,CUUS06413,30-01-2026,WUS00014,CRM
SOUS05807,CUUS06150,14-02-2026,WUS00015,CRM
SOUS05808,CUUS06122,04-01-2026,WUS00016,Web
SOUS05809,CUUS04296,22-02-2026,WUS00001,CRM
SOUS05810,CUUS06491,07-02-2026,WUS00002,ERP
SOUS05811,CUUS02813,15-01-2026,WUS00003,CRM
SOUS05812,CUUS07572,09-02-2026,WUS00004,CRM
SOUS05813,CUUS01189,21-02-2026,WUS00005,Web
SOUS05814,CUUS00697,22-02-2026,WUS00006,Web
SOUS05815,CUUS06206,27-01-2026,WUS00007,ERP
SOUS05816,CUUS02977,01-01-2026,WUS00008,CRM
SOUS05817,CUUS02054,25-01-2026,WUS00009,CRM
SOUS05818,CUUS08425,06-02-2026,WUS00010,ERP
SOUS05819,CUUS05920,17-01-2026,WUS00011,Web
SOUS05820,CUUS03409,20-02-2026,WUS00012,CRM
SOUS05821,CUUS08197,22-02-2026,WUS00013,ERP
SOUS05822,CUUS08782,13-01-2026,WUS00014,Web
SOUS05823,CUUS04536,26-01-2026,WUS00015,ERP
SOUS05824,CUUS00554,23-02-2026,WUS00016,CRM
SOUS05825,CUUS07988,10-01-2026,WUS00001,Web
SOUS05826,CUUS07372,20-01-2026,WUS00002,Web
SOUS05827,CUUS08296,07-01-2026,WUS00003,ERP
SOUS05828,CUUS05335,23-01-2026,WUS00004,Web
SOUS05829,CUUS00066,14-02-2026,WUS00005,ERP
SOUS05830,CUUS07629,04-02-2026,WUS00006,Web
SOUS05831,CUUS07295,28-01-2026,WUS00007,ERP
SOUS05832,CUUS01332,17-02-2026,WUS00008,ERP
SOUS05833,CUUS09758,11-02-2026,WUS00009,Web
SOUS05834,CUUS02810,02-02-2026,WUS00010,Web
SOUS05835,CUUS03548,20-01-2026,WUS00011,CRM
SOUS05836,CUUS09528,14-01-2026,WUS00012,ERP
SOUS05837,CUUS01125,17-01-2026,WUS00013,ERP
SOUS05838,CUUS04245,11-02-2026,WUS00014,CRM
SOUS05839,CUUS00766,11-01-2026,WUS00015,ERP
SOUS05840,CUUS07138,22-02-2026,WUS00016,CRM
SOUS05841,CUUS07543,14-01-2026,WUS00001,CRM
SOUS05842,CUUS08913,22-02-2026,WUS00002,Web
SOUS05843,CUUS08723,02-01-2026,WUS00003,CRM
SOUS05844,CUUS09716,02-01-2026,WUS00004,ERP
SOUS05845,CUUS05721,24-02-2026,WUS00005,CRM
SOUS05846,CUUS05076,21-02-2026,WUS00006,CRM
SOUS05847,CUUS08895,02-02-2026,WUS00007,ERP
SOUS05848,CUUS06119,23-02-2026,WUS00008,ERP
SOUS05849,CUUS03188,10-01-2026,WUS00009,CRM
SOUS05850,CUUS05179,15-01-2026,WUS00010,CRM
SOUS05851,CUUS08238,15-01-2026,WUS00011,Web
SOUS05852,CUUS04830,23-01-2026,WUS00012,Web
SOUS05853,CUUS07275,16-02-2026,WUS00013,CRM
SOUS05854,CUUS00468,05-01-2026,WUS00014,Web
SOUS05855,CUUS01474,02-02-2026,WUS00015,Web
SOUS05856,CUUS05410,09-02-2026,WUS00016,ERP
SOUS05857,CUUS09424,17-01-2026,WUS00001,ERP
SOUS05858,CUUS01614,21-01-2026,WUS00002,ERP
SOUS05859,CUUS06450,08-02-2026,WUS00003,Web
SOUS05860,CUUS03199,19-01-2026,WUS00004,Web
SOUS05861,CUUS03258,02-01-2026,WUS00005,ERP
SOUS05862,CUUS08426,27-01-2026,WUS00006,CRM
SOUS05863,CUUS03233,07-01-2026,WUS00007,Web
SOUS05864,CUUS00255,05-01-2026,WUS00008,CRM
SOUS05865,CUUS05398,21-01-2026,WUS00009,ERP
SOUS05866,CUUS09640,04-02-2026,WUS00010,Web
SOUS05867,CUUS07127,16-02-2026,WUS00011,ERP
SOUS05868,CUUS08596,17-02-2026,WUS00012,Web
SOUS05869,CUUS02154,15-02-2026,WUS00013,Web
SOUS05870,CUUS03171,25-02-2026,WUS00014,Web
SOUS05871,CUUS06689,01-02-2026,WUS00015,ERP
SOUS05872,CUUS01207,24-02-2026,WUS00016,Web
SOUS05873,CUUS04575,23-01-2026,WUS00001,CRM
SOUS05874,CUUS02481,08-01-2026,WUS00002,CRM
SOUS05875,CUUS03255,09-01-2026,WUS00003,Web
SOUS05876,CUUS03819,07-01-2026,WUS00004,Web
SOUS05877,CUUS06124,11-02-2026,WUS00005,CRM
SOUS05878,CUUS05846,19-02-2026,WUS00006,Web
SOUS05879,CUUS03953,17-02-2026,WUS00007,CRM
SOUS05880,CUUS01765,20-02-2026,WUS00008,ERP
SOUS05881,CUUS08219,13-01-2026,WUS00009,ERP
SOUS05882,CUUS04680,07-02-2026,WUS00010,Web
SOUS05883,CUUS03943,11-01-2026,WUS00011,ERP
SOUS05884,CUUS01671,03-02-2026,WUS00012,CRM
SOUS05885,CUUS01013,30-01-2026,WUS00013,Web
SOUS05886,CUUS00525,23-02-2026,WUS00014,CRM
SOUS05887,CUUS05336,30-01-2026,WUS00015,ERP
SOUS05888,CUUS04569,18-02-2026,WUS00016,ERP
SOUS05889,CUUS02422,10-02-2026,WUS00001,Web
SOUS05890,CUUS04750,01-01-2026,WUS00002,Web
SOUS05891,CUUS03268,12-01-2026,WUS00003,Web
SOUS05892,CUUS02203,17-01-2026,WUS00004,ERP
SOUS05893,CUUS08708,20-01-2026,WUS00005,CRM
SOUS05894,CUUS06788,18-02-2026,WUS00006,CRM
SOUS05895,CUUS08177,17-02-2026,WUS00007,Web
SOUS05896,CUUS08717,18-02-2026,WUS00008,Web
SOUS05897,CUUS07182,12-02-2026,WUS00009,Web
SOUS05898,CUUS03537,03-02-2026,WUS00010,ERP
SOUS05899,CUUS01721,29-01-2026,WUS00011,Web
SOUS05900,CUUS01063,05-01-2026,WUS00012,ERP
SOUS05901,CUUS03730,26-01-2026,WUS00013,ERP
SOUS05902,CUUS00032,17-01-2026,WUS00014,ERP
SOUS05903,CUUS06563,09-01-2026,WUS00015,Web
SOUS05904,CUUS01203,08-01-2026,WUS00016,Web
SOUS05905,CUUS05333,21-02-2026,WUS00001,ERP
SOUS05906,CUUS02595,14-02-2026,WUS00002,ERP
SOUS05907,CUUS07430,15-02-2026,WUS00003,ERP
SOUS05908,CUUS09191,24-02-2026,WUS00004,ERP
SOUS05909,CUUS01217,30-01-2026,WUS00005,CRM
SOUS05910,CUUS03385,26-01-2026,WUS00006,CRM
SOUS05911,CUUS00448,10-02-2026,WUS00007,Web
SOUS05912,CUUS05432,10-01-2026,WUS00008,CRM
SOUS05913,CUUS00725,11-01-2026,WUS00009,CRM
SOUS05914,CUUS01955,27-01-2026,WUS00010,Web
SOUS05915,CUUS01656,09-01-2026,WUS00011,ERP
SOUS05916,CUUS08605,05-02-2026,WUS00012,Web
SOUS05917,CUUS02382,15-01-2026,WUS00013,Web
SOUS05918,CUUS08528,10-02-2026,WUS00014,ERP
SOUS05919,CUUS02951,18-02-2026,WUS00015,Web
SOUS05920,CUUS05711,05-02-2026,WUS00016,CRM
SOUS05921,CUUS06816,24-01-2026,WUS00001,CRM
SOUS05922,CUUS00148,07-01-2026,WUS00002,Web
SOUS05923,CUUS09451,12-02-2026,WUS00003,CRM
SOUS05924,CUUS01250,01-01-2026,WUS00004,ERP
SOUS05925,CUUS06810,06-01-2026,WUS00005,ERP
SOUS05926,CUUS05648,31-01-2026,WUS00006,ERP
SOUS05927,CUUS09670,07-01-2026,WUS00007,CRM
SOUS05928,CUUS02653,25-02-2026,WUS00008,ERP
SOUS05929,CUUS02373,29-01-2026,WUS00009,Web
SOUS05930,CUUS01189,21-01-2026,WUS00010,Web
SOUS05931,CUUS09476,14-01-2026,WUS00011,CRM
SOUS05932,CUUS05525,12-01-2026,WUS00012,ERP
SOUS05933,CUUS03362,23-01-2026,WUS00013,Web
SOUS05934,CUUS07883,05-01-2026,WUS00014,ERP
SOUS05935,CUUS08516,04-01-2026,WUS00015,Web
SOUS05936,CUUS03361,01-02-2026,WUS00016,CRM
SOUS05937,CUUS06128,22-02-2026,WUS00001,ERP
SOUS05938,CUUS04118,03-02-2026,WUS00002,CRM
SOUS05939,CUUS08301,21-02-2026,WUS00003,ERP
SOUS05940,CUUS02333,06-01-2026,WUS00004,Web
SOUS05941,CUUS04305,23-02-2026,WUS00005,ERP
SOUS05942,CUUS00481,20-01-2026,WUS00006,ERP
SOUS05943,CUUS03236,08-02-2026,WUS00007,ERP
SOUS05944,CUUS03007,15-01-2026,WUS00008,CRM
SOUS05945,CUUS09127,13-01-2026,WUS00009,ERP
SOUS05946,CUUS00209,03-01-2026,WUS00010,Web
SOUS05947,CUUS08303,24-02-2026,WUS00011,Web
SOUS05948,CUUS07688,16-02-2026,WUS00012,Web
SOUS05949,CUUS02007,07-01-2026,WUS00013,CRM
SOUS05950,CUUS01874,03-01-2026,WUS00014,ERP
SOUS05951,CUUS03051,10-01-2026,WUS00015,ERP
SOUS05952,CUUS00937,10-02-2026,WUS00016,Web
SOUS05953,CUUS07781,18-02-2026,WUS00001,Web
SOUS05954,CUUS04380,06-02-2026,WUS00002,ERP
SOUS05955,CUUS00945,03-02-2026,WUS00003,CRM
SOUS05956,CUUS06414,25-02-2026,WUS00004,Web
SOUS05957,CUUS00099,17-02-2026,WUS00005,ERP
SOUS05958,CUUS03961,19-01-2026,WUS00006,ERP
SOUS05959,CUUS05187,25-01-2026,WUS00007,CRM
SOUS05960,CUUS07195,30-01-2026,WUS00008,CRM
SOUS05961,CUUS08979,20-01-2026,WUS00009,ERP
SOUS05962,CUUS07685,19-02-2026,WUS00010,CRM
SOUS05963,CUUS08970,22-02-2026,WUS00011,CRM
SOUS05964,CUUS04680,13-02-2026,WUS00012,ERP
SOUS05965,CUUS00778,24-02-2026,WUS00013,ERP
SOUS05966,CUUS00017,13-01-2026,WUS00014,Web
SOUS05967,CUUS04481,20-02-2026,WUS00015,CRM
SOUS05968,CUUS00276,18-01-2026,WUS00016,CRM
SOUS05969,CUUS02380,16-02-2026,WUS00001,ERP
SOUS05970,CUUS09746,08-01-2026,WUS00002,Web
SOUS05971,CUUS01843,21-01-2026,WUS00003,CRM
SOUS05972,CUUS09047,09-02-2026,WUS00004,CRM
SOUS05973,CUUS08287,11-02-2026,WUS00005,CRM
SOUS05974,CUUS02775,24-01-2026,WUS00006,Web
SOUS05975,CUUS09395,07-01-2026,WUS00007,CRM
SOUS05976,CUUS09908,24-01-2026,WUS00008,CRM
SOUS05977,CUUS07669,11-01-2026,WUS00009,Web
SOUS05978,CUUS05204,24-02-2026,WUS00010,ERP
SOUS05979,CUUS01639,22-01-2026,WUS00011,Web
